2025/06/01 14:51:32 [error] 52#52: *1 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/dashboard/"] [unique_id "174878949292.355717"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /dashboard/ HTTP/1.1", host: "localhost:8080"
2025/06/01 14:51:32 [error] 53#53: *2 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/favicon.ico"] [unique_id "17487894924.795579"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/dashboard/"
2025/06/01 14:51:43 [error] 54#54: *3 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/dashboard/"] [unique_id "174878950374.503221"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /dashboard/ HTTP/1.1", host: "localhost:8080"
2025/06/01 14:51:43 [error] 55#55: *4 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/favicon.ico"] [unique_id "174878950333.834280"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/dashboard/"
2025/06/01 14:52:03 [error] 56#56: *5 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/dashboard/"] [unique_id "174878952383.687588"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /dashboard/ HTTP/1.1", host: "localhost:8080"
2025/06/01 14:52:03 [error] 57#57: *6 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/favicon.ico"] [unique_id "174878952389.360269"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/dashboard/"
2025/06/01 14:52:08 [error] 58#58: *7 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/dashboard/"] [unique_id "174878952853.819247"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /dashboard/ HTTP/1.1", host: "localhost:8080"
2025/06/01 14:52:08 [error] 59#59: *8 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/favicon.ico"] [unique_id "174878952838.938951"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/dashboard/"
2025/06/01 14:52:37 [error] 60#60: *9 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/dashboard/"] [unique_id "174878955746.670534"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /dashboard/ HTTP/1.1", host: "localhost:8080"
2025/06/01 14:52:37 [error] 61#61: *10 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/favicon.ico"] [unique_id "174878955770.593460"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/dashboard/"
2025/06/01 14:52:57 [error] 62#62: *11 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/"] [unique_id "174878957795.940812"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET / HTTP/1.1", host: "localhost:8080"
2025/06/01 14:52:57 [error] 63#63: *12 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/favicon.ico"] [unique_id "174878957797.517273"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 14:53:31 [error] 64#64: *13 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/"] [unique_id "174878961153.495381"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET / HTTP/1.1", host: "localhost:8080"
2025/06/01 14:53:33 [error] 65#65: *14 [client 172.21.0.1] ModSecurity: Access denied with code 500 (phase 1). Matched "Operator `Eq' with parameter `0' against variable `TX:crs_setup_version' (Value: `0' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-901-INITIALIZATION.conf"] [line "54"] [id "901001"] [rev ""] [msg "ModSecurity Core Rule Set is deployed without configuration! Please copy the crs-setup.conf.example template to crs-setup.conf, and include the crs-setup.conf file in your webserver configuration before including the CRS rules. See the INSTALL file in the CRS directory for detailed instructions"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [hostname "172.21.0.3"] [uri "/"] [unique_id "174878961349.644282"] [ref ""], client: 172.21.0.1, server: localhost, request: "GET / HTTP/1.1", host: "localhost:8080"
2025/06/01 15:05:34 [error] 58#58: *29 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 4). Matched "Operator `Ge' with parameter `4' against variable `TX:OUTBOUND_ANOMALY_SCORE' (Value: `4' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/RESPONSE-959-BLOCKING-EVALUATION.conf"] [line "69"] [id "959100"] [rev ""] [msg "Outbound Anomaly Score Exceeded (Total Score: 4)"] [data ""] [severity "0"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "anomaly-evaluation"] [hostname "172.21.0.3"] [uri "/rest/languages"] [unique_id "174879033425.737292"] [ref ""] while sending to client, client: 172.21.0.1, server: localhost, request: "GET /rest/languages HTTP/1.1", upstream: "http://172.21.0.2:3000/rest/languages", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:34 [alert] 58#58: *29 header already sent while sending to client, client: 172.21.0.1, server: localhost, request: "GET /rest/languages HTTP/1.1", upstream: "http://172.21.0.2:3000/rest/languages", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:34 [error] 64#64: *55 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033437.611793"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1jMA&sid=HcItHJJpU12Gl5btAAAA HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:34 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033485.790456"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1jNq&sid=HcItHJJpU12Gl5btAAAA HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:35 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033546.521240"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1jZs&sid=eWkVvoaLU6_hf7VRAAAB HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:35 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033597.344892"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1jZ-&sid=eWkVvoaLU6_hf7VRAAAB HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:36 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033612.544251"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1jjE&sid=_FQBNzGi6gyaHsXkAAAC HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:36 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033623.224325"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1jjM&sid=_FQBNzGi6gyaHsXkAAAC HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:37 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033725.083832"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1k2m&sid=cILVDmkflIRauc87AAAD HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:37 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033716.641950"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1k2u&sid=cILVDmkflIRauc87AAAD HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:38 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033861.958535"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1kGm&sid=liah-PzQYdwWfJoUAAAE HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:38 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879033832.167630"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1kGu&sid=liah-PzQYdwWfJoUAAAE HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:39 [error] 60#60: *32 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "17487903394.369275"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1kTF&sid=kSVj_Rlr1OcE1K8jAAAF HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:59 [error] 61#61: *33 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879035922.970415"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1kTM&sid=kSVj_Rlr1OcE1K8jAAAF HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
2025/06/01 15:05:59 [error] 61#61: *33 [client 172.21.0.1] ModSecurity: Access denied with code 403 (phase 2). Matched "Operator `Ge' with parameter `5' against variable `TX:ANOMALY_SCORE' (Value: `5' ) [file "/etc/nginx/modsecurity.d/owasp-crs/rules/REQUEST-949-BLOCKING-EVALUATION.conf"] [line "81"] [id "949110"] [rev ""] [msg "Inbound Anomaly Score Exceeded (Total Score: 5)"] [data ""] [severity "2"] [ver "OWASP_CRS/3.3.5"] [maturity "0"] [accuracy "0"] [tag "application-multi"] [tag "language-multi"] [tag "platform-multi"] [tag "attack-generic"] [hostname "172.21.0.3"] [uri "/socket.io/"] [unique_id "174879035923.366325"] [ref ""], client: 172.21.0.1, server: localhost, request: "POST /socket.io/?EIO=4&transport=polling&t=PSi1pQr&sid=UIIM98ElxytGojeEAAAG HTTP/1.1", host: "localhost:8080", referrer: "http://localhost:8080/"
